anonymised_donor_id,age_group,country,donation_amount,donation_date,payment_method,newsletter_opt_in,referral_channel,sector,campaign,donation_year,donation_month,donation_day,gender_Female,gender_Male,donation_type_Monthly,donation_amount_category
9219d03ebe54dd9eea940cb9f6e3c2f24074d3255396f6cb27bdf6d7e7f4c07a,30-49,Australia,26.41,2023-10-04,Cheque,False,Newsletter,Energy,Reforest the Sanctuary,2023,10,2,1,0,0,Medium
cf19e923fb3a9379eabdf412284d1b973637cbb802cd5e43ed9caf56e8a0ad52,30-49,USA,9.05,2023-10-06,Cheque,True,Website,Media & Communication,Defend the Great Apes,2023,10,4,0,1,1,Low
f2c62b695019e392793bec11b0396a3f2e61a78341b48d5bfa899d9e179467b1,18-29,New Zealand,10.83,2023-07-17,Bank Transfer,True,Newsletter,Law,Wildlife Rescue Van Drive,2023,7,0,1,0,0,Low
416d3aa3a3ffb55cd21dc4c2d21e62b10b080f356ffa70487f6df1dd7ee3f7fb,50-65,Germany,192.26,2023-12-14,Credit Card,True,Online advertising,Arts & Culture,Wildlife Rescue Van Drive,2023,12,3,0,1,1,High
fa0910811b8a61c2f1b9ba6b8c2406d98759b595ea60694ed30ce07f8840edde,66-80,Netherlands,2.95,2024-04-09,Cheque,True,Local event,Retail,Habitat for Hope,2024,4,1,1,0,0,Low
9d0b74cc62fa102662ce2ab3f000c59916599aaa1f57268985d953ea17edbf77,50-65,Brazil,18.23,2024-02-08,Bank Transfer,True,Social Media,Nonprofit,Marine Mammal Defense Mission,2024,2,3,1,0,0,Low
f152179d2a565581b494f8170603ac9a67f5bcae44590e6249d9b0a8eb1d12f4,18-29,UK,7.54,2023-07-18,Paypal,True,Word of mouth,Science & Research,Marine Mammal Defense Mission,2023,7,1,0,1,0,Low
583986b3d7785160d86551dbafc9d80ea3a3b25375edc321938355ad2b021a03,18-29,France,2.01,2025-03-04,Credit Card,False,Online advertising,Finance/Banking,Reforest the Sanctuary,2025,3,1,1,0,0,Low
06486d00341c1eda40abaca12d2f9758ff388c304e4a84dc55606fb734d8718e,50-65,UK,29.52,2024-09-25,Paypal,True,Newsletter,Energy,Jungle Education Project,2024,9,2,1,0,0,Medium
91ba111aedf02bc34ee6da27a38f9dfcfe1bf67c09600cf9d688abb1411f9912,50-65,Brazil,13.62,2023-07-22,Credit Card,False,Local event,Real Estate,Defend the Great Apes,2023,7,5,0,1,0,Low
cdc1fc3eff077a2b3d0f10b787e8e56d4bcd85da51f2d9c820754cb71154070e,50-65,UK,90.81,2024-07-08,Credit Card,True,Newsletter,Arts & Culture,Marine Mammal Defense Mission,2024,7,0,1,0,0,Medium
d60dd046f5e526de97293b74255dfd393fd356544827959cbd28b34f5f473985,30-49,South Africa,191.8,2025-05-11,Credit Card,True,Website,Energy,Habitat for Hope,2025,5,6,1,0,1,High
8d4aaf8f842b8270736f78c1631a099ab1f2d83fe05d2ddb1591b447c9875570,50-65,UK,9.43,2024-07-08,Paypal,False,Online advertising,Technology,Marine Mammal Defense Mission,2024,7,0,0,1,0,Low
dd0a86d53b2a6a1c69512cb8bd56b6a729b389ca78bbe9e2df141d1e41f270be,50-65,France,66.65,2024-09-12,Bank Transfer,True,Website,Logistics,Reforest the Sanctuary,2024,9,3,1,0,0,Medium
45493a2f3cd3b3b5db163c4bcdf0ba7eb2fba54cd9e2657caa2f322f11ac9102,30-49,USA,29.21,2024-04-10,Credit Card,False,Website,Hospitality,Defend the Great Apes,2024,4,2,1,0,0,Medium
f83cf3f6a225a73044893205487ce8551a1d0be794bb4471fe616fc1f1ad91cc,30-49,South Africa,19.23,2024-11-29,Cheque,False,Local event,Science & Research,Wildlife Rescue Van Drive,2024,11,4,0,0,0,Low
dcbe3c4bda16101a273d161c6981d9b0ab2d1011451fe0f36bdb9640e3c23104,50-65,South Africa,110.8,2025-03-17,Cheque,False,Website,Government,Reforest the Sanctuary,2025,3,0,1,0,0,High
5fb524295d34f24a3e699ab919f052c0fb56354b61af7886ba7c6c82675ce464,66-80,USA,14.72,2024-12-17,Paypal,True,Local event,Healthcare,Marine Mammal Defense Mission,2024,12,1,1,0,0,Low
e151574719ec6f98c1ed2044384d42996f73a3e5c29a627639e5eb7c5980c99d,30-49,USA,67.84,2024-10-23,Bank Transfer,False,Online advertising,Nonprofit,Jungle Education Project,2024,10,2,0,0,0,Medium
c1e94e4d1fcfa00a5bb6ae2c5038b5dc28a8326a17d5d6136e7d4098e57da654,18-29,Australia,4.49,2023-07-05,Credit Card,True,Online advertising,Technology,Habitat for Hope,2023,7,2,0,1,1,Low
d92b17a54ec39ea158ab82906396cc8bfa1b4ad8b7d88aba18d4898b39ed0d9b,18-29,USA,16.59,2024-08-11,Bank Transfer,False,Word of mouth,Others,Reforest the Sanctuary,2024,8,6,0,0,0,Low
cf291d1d14a8b2477a39c0208bf0a434de9e308693588776a072db6a106fedc5,30-49,USA,50.83,2024-03-13,Credit Card,True,Website,Healthcare,Marine Mammal Defense Mission,2024,3,2,1,0,0,Medium
2e8fe5130f3f349b5641f4f5e6c4420b3b57c84bc11755edc6834f1d2c20f361,50-65,New Zealand,78.22,2025-05-28,Credit Card,True,Local event,Science & Research,Jungle Education Project,2025,5,2,0,1,0,Medium
39aab2ecbe419f4e0886462c21f1982e6e5a3c7a4bb62cc741460e2a312810a6,18-29,USA,12.81,2024-11-01,Credit Card,False,Online advertising,Construction,Rescue Orphaned Gorillas,2024,11,4,1,0,0,Low
b75cccff9227dd058e86961bd28145d4c9160341d86abd32a7943102f8c552af,66-80,Germany,7.99,2024-12-28,Credit Card,True,Word of mouth,Agriculture,Marine Mammal Defense Mission,2024,12,5,1,0,0,Low
422203771a933513254a80401aacddcf09a30f24bc34e7ee08b5a69ec36c092e,50-65,USA,23.17,2024-04-01,Paypal,False,Word of mouth,Law,Reforest the Sanctuary,2024,4,0,0,1,0,Low
df18ee31fa5a3329be7343f7530887e56d1e5f08638d6082b99d95399338864c,18-29,Canada,3.97,2024-07-06,Cheque,True,Online advertising,Technology,Reforest the Sanctuary,2024,7,5,0,1,0,Low
c3e5557db2c9e79a4335d44501c30b0afb972f00775fd6a677ea40e8f3df347a,30-49,USA,66.43,2024-08-24,Bank Transfer,False,Social Media,Science & Research,Wildlife Rescue Van Drive,2024,8,5,1,0,0,Medium
02e427087ae9993df2e753e81f96abf3ca454ee64a33aac210c9e2f5868b16a9,50-65,Finland,54.83,2023-11-29,Credit Card,False,Website,Logistics,Defend the Great Apes,2023,11,2,0,0,0,Medium
1d0611887b4a3e34cf53934bb0062f3d3133407c5e1a677421bd8de060bdd8a7,18-29,Canada,8.83,2024-09-07,Bank Transfer,False,Website,Logistics,Defend the Great Apes,2024,9,5,0,1,0,Low
7a1073afde7344f75e4163bf273d66ba4cb685866a8b738faec8f0b566a43cb3,18-29,Canada,24.93,2024-06-17,Paypal,False,Newsletter,Education,Habitat for Hope,2024,6,0,1,0,1,Low
f42f10699e4a34d79032505ad6ff45e3f7305957ba714be2e9e5e43f9be83897,30-49,Germany,26.55,2023-10-31,Credit Card,False,Online advertising,Energy,Marine Mammal Defense Mission,2023,10,1,0,1,0,Medium
0216f314bc5d87b09454e5ff0aeb7cf87f5ab76fbb95bd6fc2f80cd803c6aee7,30-49,France,102.96,2023-09-07,Paypal,True,Word of mouth,Others,Habitat for Hope,2023,9,3,1,0,1,High
47b620099a27a32b8ffc7c84aeb05cf5f77ef4a1c95d992d06356eac9e2d2db8,50-65,Australia,47.7,2024-05-28,Bank Transfer,True,Newsletter,Arts & Culture,Reforest the Sanctuary,2024,5,1,0,1,0,Medium
98495a3aa45b9b957f2d0af7c77324fbc3a68474eb945b815ade794cc25492ab,30-49,USA,45.76,2024-11-28,Bank Transfer,False,Website,Healthcare,Habitat for Hope,2024,11,3,0,1,0,Medium
2f1ad7f8c3632e5f823e9459d58ed0bafd707449e8ad6de18dcf7cbf00baeb46,18-29,Germany,5.33,2025-01-17,Bank Transfer,False,Word of mouth,Government,Marine Mammal Defense Mission,2025,1,4,0,1,0,Low
5ed39af6571a51c1cdc58c83e19e1a147ce8577cc0aaee08c9102743d1628a81,30-49,Brazil,132.44,2024-07-06,Paypal,False,Word of mouth,Government,Wildlife Rescue Van Drive,2024,7,5,1,0,1,High
aab24a5230ad0fbd6a4758e377848bf7e9d5c7a70a066492787d0eed19c1fc25,50-65,Brazil,72.42,2024-05-31,Cheque,False,Online advertising,Logistics,Wildlife Rescue Van Drive,2024,5,4,0,1,1,Medium
1afe0612bb5165bf592ea5b5c024d6926b4480754229897d3fbecd80cffbb646,66-80,USA,4.28,2024-11-27,Cheque,False,Local event,Agriculture,Jungle Education Project,2024,11,2,0,1,0,Low
9fb73f600479f572db471e05ce444f19e4703890155832463d7b9b97ce885a77,66-80,UK,14.83,2024-02-18,Cheque,True,Newsletter,Agriculture,Jungle Education Project,2024,2,6,1,0,0,Low
da29f1cde4e91000fb88a6188f6f1f4c978eb78cd3de4715f4a17837af5c7ae5,50-65,USA,22.29,2024-01-18,Credit Card,True,Word of mouth,Others,Habitat for Hope,2024,1,3,0,1,0,Low
a16c0dce5b7791f779ef9f21235926cada993751d83c8f6cfe3287e65cb83b39,30-49,Brazil,69.72,2025-01-06,Credit Card,False,Newsletter,Finance/Banking,Marine Mammal Defense Mission,2025,1,0,1,0,0,Medium
31ef7b3f5c6ab069df3d71e7e66549e6e754d73d1da1ad11e7fc4ee6e50f90bc,66-80,UK,61.04,2023-07-21,Paypal,True,Online advertising,Consulting,Defend the Great Apes,2023,7,4,1,0,0,Medium
a2a98db59f3b7742b948c17b6f4f8084da25db1fc91672c0ae4105e827ccf17d,30-49,Germany,16.19,2023-07-18,Credit Card,False,Word of mouth,Real Estate,Wildlife Rescue Van Drive,2023,7,1,0,1,0,Low
1268088251dee293d8188fc959dcd17bf5aadd6eda85dbb43de90c8813ca1352,50-65,France,8.54,2025-03-25,Bank Transfer,False,Word of mouth,Government,Defend the Great Apes,2025,3,1,0,1,0,Low
874ccddf73d91ef310b7d33f56640660c75aa4088a32249c5f620cc708305cb2,30-49,USA,129.61,2024-02-07,Cheque,False,Website,Government,Habitat for Hope,2024,2,2,1,0,0,High
687d43f6f7334e09338a7a7c3ac443190806eaf346756cabfde59685f15ca102,30-49,India,6.95,2024-03-04,Cheque,True,Local event,Nonprofit,Defend the Great Apes,2024,3,0,0,1,0,Low
2beb1839fc50aa1ff9c6f6aa53692a5e267d24bba23b1ef27bf0fccd4baf8647,30-49,UK,147.57,2025-02-26,Paypal,False,Online advertising,Nonprofit,Rescue Orphaned Gorillas,2025,2,2,1,0,0,High
93fc3f4aa9039fef8f8dc013a7525e0e76e24fd6a99290ba56b5b15a644cbe1a,30-49,UK,29.19,2025-02-14,Paypal,True,Website,Retail,Defend the Great Apes,2025,2,4,0,0,0,Medium
3018e74a5e710049dfcc9217827225112b77670977ba26668f4a5f6968f50faf,50-65,South Africa,37.96,2025-01-18,Bank Transfer,True,Word of mouth,Real Estate,Marine Mammal Defense Mission,2025,1,5,0,1,0,Medium
d2e6bf5bd7c56c8ad4ea97413966325f398bb3d03d7ddfd05d728271e7cd00ff,50-65,Australia,9.33,2024-12-07,Credit Card,True,Social Media,Consulting,Wildlife Rescue Van Drive,2024,12,5,0,1,0,Low
486f3a06c8b6c45a563041fe001476985d4d6346957ece66c04481d862e6ab7f,66-80,USA,51.06,2023-09-16,Paypal,True,Online advertising,Energy,Jungle Education Project,2023,9,5,0,1,0,Medium
7d79582867e3d6da99295dd8cc242464c208ba37b82334328c3714a6c2009225,30-49,Germany,21.69,2024-06-22,Cheque,True,Local event,Media & Communication,Jungle Education Project,2024,6,5,0,1,0,Low
7357501798cb197f642a255a5349b13531b9d7145b6ae23e10f796dc50db32e7,18-29,USA,159.87,2024-11-21,Cheque,False,Online advertising,Environment,Marine Mammal Defense Mission,2024,11,3,0,1,0,High
8c7e8859e72c8587c43dc4ca9ce4becd3df10be498a7d046234e9ae99c286824,30-49,New Zealand,28.32,2024-08-09,Cheque,True,Newsletter,Science & Research,Jungle Education Project,2024,8,4,0,1,0,Medium
7a61f629fd986ce43f5d274e86fd8fc95e10676c6810ab708da14157b9bcc9e2,30-49,South Africa,11.03,2024-10-10,Cheque,False,Social Media,Education,Rescue Orphaned Gorillas,2024,10,3,0,1,0,Low
fc50bab2f1394533ad30a86a6b7fd5bf70384be77ee164637688dbcef2a4f160,66-80,Australia,78.18,2024-12-25,Bank Transfer,False,Newsletter,Environment,Wildlife Rescue Van Drive,2024,12,2,1,0,1,Medium
b31f0facaee115c3c3326cb3817be763d4d5d8d95e4732425a60603040e4df13,30-49,India,178.82,2024-08-14,Paypal,False,Website,Hospitality,Reforest the Sanctuary,2024,8,2,1,0,1,High
11568b43af76db82ca189be4869dcf63380570ca92f49cb1b658834026354a3c,30-49,Netherlands,16.08,2025-01-02,Credit Card,False,Online advertising,Real Estate,Marine Mammal Defense Mission,2025,1,3,0,1,1,Low
d24aa23b626dbce607b07d7fcf9eaf7f9310b33d40fa623a1c051bd99f6f0301,50-65,USA,130.45,2025-03-29,Bank Transfer,False,Newsletter,Consulting,Reforest the Sanctuary,2025,3,5,1,0,1,High
961786fbced07f495457c9ed114a25e0948851e88dc4c29f85c4cb2f76ed4aa6,66-80,Australia,20.61,2025-01-05,Bank Transfer,False,Website,Government,Reforest the Sanctuary,2025,1,6,0,1,0,Low
bbdf26d9264d5379f854945bd8c728d0d89e8da16834f1d37da71b5dcfcce38c,30-49,Germany,34.06,2023-07-04,Cheque,False,Word of mouth,Energy,Rescue Orphaned Gorillas,2023,7,1,0,1,0,Medium
daeab59fddea62950946955b20a2262e328f142fd71e924d37e0d8f9548f4c84,50-65,Canada,12.5,2025-03-30,Credit Card,True,Local event,Hospitality,Marine Mammal Defense Mission,2025,3,6,0,1,0,Low
25c48e626d9a70e6afc4bdb28553ee09fb49c77822fab137280602ae4423870c,30-49,Brazil,51.39,2023-12-01,Credit Card,False,Social Media,Technology,Defend the Great Apes,2023,12,4,1,0,0,Medium
3de2bc6f22ecbb6288bf55392345942e44ffc760cac1cfe4f236cc2413fa515f,30-49,UK,79.08,2025-04-04,Bank Transfer,False,Newsletter,Education,Habitat for Hope,2025,4,4,0,1,0,Medium
d12f64832d42e33f5ca4743249209e70bf5a31b8bb66010521cd3a59469ede7f,30-49,USA,42.25,2024-01-12,Cheque,False,Newsletter,Science & Research,Marine Mammal Defense Mission,2024,1,4,1,0,0,Medium
5a55a544f4a1957cda556d31b4c2f27c15b4e525ff97aa1be286c3ce24ee25e5,50-65,Australia,16.44,2025-04-07,Bank Transfer,True,Online advertising,Technology,Wildlife Rescue Van Drive,2025,4,0,1,0,0,Low
8a4662400325f21e04e3077312a7ec773d4e947f459f51a2a6fa3ff244b2feb8,30-49,Germany,0.98,2024-04-09,Paypal,False,Newsletter,Retail,Rescue Orphaned Gorillas,2024,4,1,1,0,0,Low
775095da987d2d6f5d6731f7384eb23b224648b61a0567fd806b846b5324a1b2,30-49,USA,199.78,2024-07-24,Credit Card,False,Social Media,Media & Communication,Defend the Great Apes,2024,7,2,0,1,1,High
f25030bdf2a53b7bf69e8adcd79418c223b8c66bf965b9e295abb75c2695b9e2,18-29,Germany,0.99,2024-08-01,Paypal,False,Local event,Retail,Rescue Orphaned Gorillas,2024,8,3,0,1,0,Low
472ab35c00476f2042eb7f88ef16b8165afe15ba43e70896a220ccc2637bbfdb,18-29,Brazil,3.41,2025-01-28,Credit Card,False,Local event,Law,Marine Mammal Defense Mission,2025,1,1,1,0,0,Low
5e3753856c924242b7e5d58bb4016b03786e6ee76701a4e3ed8c05048fb08a61,30-49,France,70.47,2025-01-06,Paypal,True,Website,Government,Wildlife Rescue Van Drive,2025,1,0,0,0,1,Medium
a08bcaf5e11b1f9745321fa29acd94f31566b3ddd9dda6a13d086b1e3e8e3393,18-29,USA,25.62,2024-01-02,Bank Transfer,True,Word of mouth,Logistics,Wildlife Rescue Van Drive,2024,1,1,1,0,1,Medium
0ef1c35ad8c73aad5bb4dcecbf1fbe4f0cb167938ad8aa0aaede772641ff7b19,18-29,France,28.88,2023-06-18,Credit Card,True,Online advertising,Law,Defend the Great Apes,2023,6,6,1,0,1,Medium
e322719d8f1d17e4a9a39a63caeedb7891cbead8a0298448fd3eedb3819ab8c0,18-29,Australia,30.39,2025-06-16,Credit Card,False,Word of mouth,Hospitality,Jungle Education Project,2025,6,0,1,0,0,Medium
73807e42694f43cb38c55917acd3653f379e4371340de46367d4dc885218082a,30-49,South Africa,26.77,2023-11-06,Credit Card,False,Website,Finance/Banking,Rescue Orphaned Gorillas,2023,11,0,1,0,0,Medium
3fd5d070c53d992d321db437c432f15fa05f15bb7ac33e2b20f97cdd0fc3fe0c,50-65,USA,21.16,2024-03-18,Cheque,True,Newsletter,Energy,Habitat for Hope,2024,3,0,1,0,0,Low
34ef27f9cfa5914badfc7d7df842ce37e96450b4e317ca31a28779cb4178f1e5,50-65,USA,225.55,2024-12-08,Credit Card,False,Online advertising,Law,Wildlife Rescue Van Drive,2024,12,6,1,0,1,High
2bb6200351be6a1cafb9fecc2bbe8e7a5ea2d7d2a30e8ac05210913d2d982b3e,50-65,Germany,6.65,2024-08-16,Cheque,True,Online advertising,Pharmaceuticals,Defend the Great Apes,2024,8,4,0,1,0,Low
697f0e653585cf72da8d3aba8107ac95fd02084d6ac00ee3331835dcb68c64a9,50-65,Australia,185.11,2024-01-08,Bank Transfer,False,Newsletter,Media & Communication,Defend the Great Apes,2024,1,0,1,0,1,High
b35286dedd6f905d3203946b0e5bd475913973ac68fa58653d49ec14fea360af,50-65,South Africa,25.5,2024-11-21,Cheque,True,Website,Science & Research,Defend the Great Apes,2024,11,3,0,1,0,Medium
337150e8a4c62e7d95309aa400e11ba329289994652c428f3aa288d60b657d09,50-65,UK,3.92,2024-08-26,Paypal,True,Website,Others,Jungle Education Project,2024,8,0,0,1,0,Low
6546e62ee7441851324d29a914bbdd75286b6b081c9000fdc2878b64ff9fd3d8,66-80,Germany,65.31,2025-02-10,Paypal,True,Word of mouth,Media & Communication,Reforest the Sanctuary,2025,2,0,1,0,0,Medium
da8faa40f144b7e8a4b95499794c56a77283d596ddd6a587497e37dd17e7128a,50-65,USA,134.21,2023-08-05,Credit Card,False,Social Media,Agriculture,Habitat for Hope,2023,8,5,0,1,0,High
10c52123cf05e9aa80aec6891ba2aa0682b102ed39d14288945cb01aa29d0332,66-80,UK,18.09,2025-05-27,Credit Card,True,Newsletter,Construction,Rescue Orphaned Gorillas,2025,5,1,0,1,1,Low
d5c1d6fa00f026779ca15c326dc37f605b4f7b39fb4945864ab0dbfb3745c62e,30-49,Australia,22.47,2024-03-05,Paypal,True,Website,Technology,Wildlife Rescue Van Drive,2024,3,1,0,1,0,Low
a8ba0775b50007eea73ff5cc718e3b7ae9807c48570dbd2f1558d4c60f88cef6,66-80,Canada,153.91,2025-04-25,Paypal,False,Online advertising,Law,Reforest the Sanctuary,2025,4,4,1,0,1,High
73b2792f927d580ebbc10e33bb0ed01a162b7f7b233c82427f2742a1c4c58d01,50-65,UK,97.32,2023-08-14,Bank Transfer,True,Online advertising,Law,Wildlife Rescue Van Drive,2023,8,0,1,0,1,Medium
18355a6ce41b2e1664965eba3eb8f6918a534fe545ea39c4445631a45c0d57c5,50-65,Australia,214.65,2025-06-03,Cheque,False,Website,Law,Defend the Great Apes,2025,6,1,0,1,1,High
b4a5eda351d59c63fd1a5b1b83820b03994abd674e8375e601bb67e094d1cb17,66-80,UK,154.32,2023-11-04,Credit Card,False,Online advertising,Retail,Rescue Orphaned Gorillas,2023,11,5,0,1,1,High
155dce747ebf029efcbb964a40edb3ef50e6f231e68d84a4775c486b4407dca5,50-65,Germany,13.33,2024-11-29,Credit Card,True,Newsletter,Arts & Culture,Reforest the Sanctuary,2024,11,4,1,0,0,Low
39c2cd9bc7e4b8b01403661b9d61d0beb389493bf6508c9c6e8371b0cf1e3d8a,18-29,Brazil,32.25,2023-07-19,Cheque,False,Social Media,Nonprofit,Rescue Orphaned Gorillas,2023,7,2,0,1,0,Medium
a3db98503924b4880011abc4a4c11010b18c63de4fffc7cc3a1406e55eba810e,50-65,Germany,52.46,2024-10-28,Bank Transfer,False,Newsletter,Law,Jungle Education Project,2024,10,0,1,0,0,Medium
c42e2fda3a22e96a60287764da75ec96b6a6dbb290002abfa40f69dc2e551246,30-49,UK,17.97,2024-12-10,Paypal,True,Newsletter,Law,Defend the Great Apes,2024,12,1,1,0,0,Low
8ba137f2bd0e4ea1f93eb663831ac4ee230a0447e991676f061b462ad3835ce0,18-29,Canada,3.71,2024-09-27,Credit Card,True,Newsletter,Logistics,Rescue Orphaned Gorillas,2024,9,4,1,0,0,Low
859a0e868434edd9cf139960f8df523e6c286959841f1ad27f6920df7f0066ba,30-49,France,10.87,2023-11-06,Credit Card,True,Social Media,Finance/Banking,Habitat for Hope,2023,11,0,0,1,1,Low
93261b5f77170d1d71bcffd517c3fcb435a88ed887a66378ab36ac64ea6288c3,30-49,Finland,57.1,2024-06-11,Credit Card,False,Website,Law,Jungle Education Project,2024,6,1,1,0,1,Medium
ff8e824abb2947d7902ff99e88d8f2cb9bfed01f98c0d39fc3fcd757972c10a2,30-49,Australia,3.98,2025-03-18,Cheque,True,Newsletter,Consulting,Rescue Orphaned Gorillas,2025,3,1,1,0,0,Low
978c8f2a7bb9cc7099147e4850de453c3affd2857ccd367a071348ecca153bd1,50-65,Germany,56.16,2024-02-05,Bank Transfer,True,Newsletter,Agriculture,Habitat for Hope,2024,2,0,1,0,1,Medium
3c1b4a608155ba00d97dd89152b940e814fc77ae76f15d5acba44cbfd5fffad1,30-49,USA,6.68,2025-01-12,Bank Transfer,False,Social Media,Consulting,Rescue Orphaned Gorillas,2025,1,6,1,0,0,Low
e7bf941429d985754b6b1f7f5ecbf6c961ed31149fa3cee37edc251d5596655a,66-80,USA,159.73,2024-05-14,Cheque,True,Website,Government,Jungle Education Project,2024,5,1,0,1,1,High
2f18f06ee1201dc0a856113b06a7e160803d0cb76c531925af99f50bd3236cb9,50-65,UK,28.04,2025-01-08,Bank Transfer,False,Online advertising,Hospitality,Defend the Great Apes,2025,1,2,0,1,1,Medium
74928adda32b8ba07bbf8f5f3e3665ac581b41b2c406736f49d62122ac1f6b71,50-65,South Africa,25.24,2023-08-18,Credit Card,True,Word of mouth,Hospitality,Rescue Orphaned Gorillas,2023,8,4,0,1,0,Medium
7233adb3674618d29736908dd8abe3b14c090c52bee0005888493bb093129be8,50-65,USA,15.41,2025-06-12,Bank Transfer,False,Local event,Finance/Banking,Defend the Great Apes,2025,6,3,1,0,1,Low
2c3e2396cefb8ad93fc332ed900d49ad28e752aedb68211f2323f27d857299b3,50-65,France,44.19,2025-05-02,Bank Transfer,False,Website,Healthcare,Jungle Education Project,2025,5,4,1,0,0,Medium
0ff4b2b7c063992d1eeba92256b90f8c48808ccd12510846b4526496a0adb11c,30-49,USA,165.31,2025-05-02,Credit Card,True,Word of mouth,Energy,Reforest the Sanctuary,2025,5,4,1,0,1,High
c3c6b7f814c83f69a91026ab00970800b0fe12f0d68a5b5785c22eec6c9db6f4,66-80,Brazil,12.17,2024-08-25,Cheque,True,Local event,Government,Defend the Great Apes,2024,8,6,1,0,0,Low
b5a91066f153a7b52b0835102334a9c7497f77dbecb1b16120cb6d75df22edb9,66-80,USA,33.22,2024-09-05,Paypal,True,Social Media,Law,Wildlife Rescue Van Drive,2024,9,3,1,0,0,Medium
7aac0746150853c58f1dd99f8dfb6ab77658a6f7e597749cab6ab2b8888bda11,18-29,Germany,40.59,2023-07-15,Cheque,True,Word of mouth,Finance/Banking,Habitat for Hope,2023,7,5,0,1,1,Medium
6b76c2b89396f3508fb543baa54b24fe67b3be6fddaa1474836ee7cfe44b9c4d,50-65,France,12.27,2024-07-18,Cheque,True,Website,Others,Wildlife Rescue Van Drive,2024,7,3,0,0,0,Low
214c4a3549742fe0a230c0764ee27f59fd81662b79d619375380d72319d9add4,18-29,Australia,18.69,2025-03-24,Paypal,False,Local event,Technology,Rescue Orphaned Gorillas,2025,3,0,0,1,1,Low
bbce83e2b2d4ecb6bab28a0c485fde24d116403cf2f7eb3d980a2dfa73025e41,66-80,UK,20.08,2024-01-11,Cheque,False,Local event,Healthcare,Reforest the Sanctuary,2024,1,3,0,1,0,Low
abb8b86be73ddc1e87886a516c961c71dc6bbb8d61bfae14f32a516656e5e04d,50-65,USA,17.97,2024-11-07,Bank Transfer,False,Online advertising,Hospitality,Defend the Great Apes,2024,11,3,1,0,0,Low
dc08a1ceb3164236eaeba1bb4051fa3df3948373cb9e44640f5b17f4a78b4c02,50-65,France,23.59,2024-03-29,Bank Transfer,True,Online advertising,Healthcare,Defend the Great Apes,2024,3,4,1,0,0,Low
e4a6dbdf5e9660c7aa3f15420938ee1c1a273950d2ab7d1619ce2d8750222d57,30-49,USA,75.25,2024-01-04,Paypal,False,Local event,Healthcare,Defend the Great Apes,2024,1,3,1,0,0,Medium
b255a3ae47147465bac4a721d028ba34010066f2108591fbe56b8b04ed8e213d,66-80,USA,28.11,2024-06-13,Bank Transfer,False,Word of mouth,Pharmaceuticals,Jungle Education Project,2024,6,3,0,1,0,Medium
9cb41f1fc76dafe45bce55766e905d54e11a5fa7f251bccb537f379904e50249,50-65,USA,23.04,2024-06-21,Bank Transfer,False,Website,Agriculture,Habitat for Hope,2024,6,4,0,0,0,Low
49e8c50fe201c511f914012f565b5c92d71c0a7c39a0091074ac6e6097ecfc19,50-65,UK,99.24,2024-06-13,Credit Card,False,Word of mouth,Others,Rescue Orphaned Gorillas,2024,6,3,1,0,0,Medium
2841ad41187135d0b2185b41306e45d2b3bf5938cf7469b8b21e5bc61cd11021,66-80,India,71.83,2024-09-30,Cheque,True,Online advertising,Science & Research,Jungle Education Project,2024,9,0,1,0,1,Medium
86f883feeb3c2e6a5f8dab9937082bfcdae14f891b561a679779d4eed97b7238,30-49,UK,178.95,2024-10-15,Cheque,False,Local event,Arts & Culture,Habitat for Hope,2024,10,1,0,1,1,High
ba546710eed322b85ea550d680169b03ee73e526e20e8d9757c3f2a5f03f6e3b,50-65,UK,77.81,2024-05-16,Bank Transfer,False,Newsletter,Nonprofit,Jungle Education Project,2024,5,3,0,1,0,Medium
b03681c242a6946836ee7d42e2f21551b3f811bbd46f1ed92956fc973cfa93ef,30-49,South Africa,44.8,2024-12-14,Cheque,True,Newsletter,Agriculture,Habitat for Hope,2024,12,5,1,0,1,Medium
5f204bb1d124d995ea466f37cc8bbd751d7ea286bfe4e71027636ac17b895097,30-49,Australia,3.73,2024-04-01,Paypal,True,Newsletter,Real Estate,Rescue Orphaned Gorillas,2024,4,0,0,1,0,Low
d52ed4e6024e8a5c4d97fa2e4801002d1516e341be668d6ef588240bb5a23cb3,18-29,Germany,34.51,2025-05-13,Cheque,True,Website,Nonprofit,Rescue Orphaned Gorillas,2025,5,1,0,1,0,Medium
18432789865c46be85b1c7e8d90c823bad5bf2773c34d259bc3ae5c4f79b08ea,66-80,UK,7.54,2023-11-27,Credit Card,True,Local event,Environment,Wildlife Rescue Van Drive,2023,11,0,0,1,0,Low
